type,role,sendMsgFile,Send,Recv,HandshakeCPUTime,CommCPUTime
continuity,client,resources/plain.1KB.txt,1024,1024,476337219,107754499
continuity,server,resources/plain.1KB.txt,1024,1024,268183000,94168995
continuity,client,resources/plain.1KB.txt,1024,1024,267701699,105055776
continuity,server,resources/plain.1KB.txt,1024,1024,385561268,100681211
continuity,client,resources/plain.1KB.txt,1024,1024,385065837,111606973
continuity,server,resources/plain.1KB.txt,1024,1024,258572850,92105013
continuity,client,resources/plain.1KB.txt,1024,1024,258225509,103200754
continuity,server,resources/plain.1KB.txt,1024,1024,274515627,86566327
continuity,client,resources/plain.1KB.txt,1024,1024,274135906,95046145
continuity,server,resources/plain.1KB.txt,1024,1024,330679822,91717072
continuity,client,resources/plain.1KB.txt,1024,1024,330366862,102606773
continuity,server,resources/plain.1KB.txt,1024,1024,233088684,84633226
continuity,client,resources/plain.1KB.txt,1024,1024,232864684,92810054
continuity,server,resources/plain.1KB.txt,1024,1024,290011202,98075328
continuity,client,resources/plain.1KB.txt,1024,1024,289614972,109424370
continuity,server,resources/plain.1KB.txt,1024,1024,203445165,87452728
continuity,client,resources/plain.1KB.txt,1024,1024,203143684,98386529
continuity,server,resources/plain.1KB.txt,1024,1024,289268031,96587737
continuity,client,resources/plain.1KB.txt,1024,1024,289103881,107209497
continuity,server,resources/plain.1KB.txt,1024,1024,334054316,91952392
continuity,client,resources/plain.1KB.txt,1024,1024,333807446,101521082
continuity,server,resources/plain.1KB.txt,1024,1024,191640373,83231654
continuity,client,resources/plain.1KB.txt,1024,1024,191447723,94499725
continuity,server,resources/plain.1KB.txt,1024,1024,220268231,98168868
continuity,client,resources/plain.1KB.txt,1024,1024,220007961,109129940
continuity,server,resources/plain.1KB.txt,1024,1024,235945077,86367057
continuity,client,resources/plain.1KB.txt,1024,1024,235687557,97345419
continuity,server,resources/plain.1KB.txt,1024,1024,252592704,82857963
continuity,client,resources/plain.1KB.txt,1024,1024,252307943,91105762
continuity,server,resources/plain.1KB.txt,1024,1024,263456075,95406446
continuity,client,resources/plain.1KB.txt,1024,1024,263162045,105547406
continuity,server,resources/plain.1KB.txt,1024,1024,249188290,85276466
continuity,client,resources/plain.1KB.txt,1024,1024,248886910,93197044
continuity,server,resources/plain.1KB.txt,1024,1024,275814568,96347167
continuity,client,resources/plain.1KB.txt,1024,1024,275433057,107449798
continuity,server,resources/plain.1KB.txt,1024,1024,228635260,93707075
continuity,client,resources/plain.1KB.txt,1024,1024,228221839,101496943
continuity,server,resources/plain.1KB.txt,1024,1024,240736862,87757678
continuity,client,resources/plain.1KB.txt,1024,1024,240449912,102065403
continuity,server,resources/plain.1KB.txt,1024,1024,339950182,106622517
continuity,client,resources/plain.1KB.txt,1024,1024,339610632,116475117
continuity,server,resources/plain.1KB.txt,1024,1024,254196616,87641978
continuity,client,resources/plain.1KB.txt,1024,1024,253859955,101725382
continuity,server,resources/plain.10KB.txt,10240,10240,190571632,90818051
continuity,client,resources/plain.10KB.txt,10240,10240,190344402,101750832
continuity,server,resources/plain.10KB.txt,10240,10240,240717642,97991939
continuity,client,resources/plain.10KB.txt,10240,10240,240455841,108683919
continuity,server,resources/plain.10KB.txt,10240,10240,244264375,89153390
continuity,client,resources/plain.10KB.txt,10240,10240,243843915,99852131
continuity,server,resources/plain.10KB.txt,10240,10240,255239337,89118679
continuity,client,resources/plain.10KB.txt,10240,10240,254960037,100376251
continuity,server,resources/plain.10KB.txt,10240,10240,436979680,98789509
continuity,client,resources/plain.10KB.txt,10240,10240,436716900,112907453
continuity,server,resources/plain.10KB.txt,10240,10240,221885303,85488596
continuity,client,resources/plain.10KB.txt,10240,10240,221611403,99503310
continuity,server,resources/plain.10KB.txt,10240,10240,241787933,96565958
continuity,client,resources/plain.10KB.txt,10240,10240,241563203,105538087
continuity,server,resources/plain.10KB.txt,10240,10240,243406314,99660851
continuity,client,resources/plain.10KB.txt,10240,10240,243129394,110539791
continuity,server,resources/plain.10KB.txt,10240,10240,263147475,89815530
continuity,client,resources/plain.10KB.txt,10240,10240,262733904,98820470
continuity,server,resources/plain.10KB.txt,10240,10240,310173062,99834771
continuity,client,resources/plain.10KB.txt,10240,10240,309879911,110766111
continuity,server,resources/plain.10KB.txt,10240,10240,200372431,86954688
continuity,client,resources/plain.10KB.txt,10240,10240,200011891,95445217
continuity,server,resources/plain.10KB.txt,10240,10240,189747251,97267588
continuity,client,resources/plain.10KB.txt,10240,10240,189526510,109621790
continuity,server,resources/plain.10KB.txt,10240,10240,327766899,92421543
continuity,client,resources/plain.10KB.txt,10240,10240,327363669,106707948
continuity,server,resources/plain.10KB.txt,10240,10240,224018166,85369306
continuity,client,resources/plain.10KB.txt,10240,10240,223686396,94196604
continuity,server,resources/plain.10KB.txt,10240,10240,245018527,104085634
continuity,client,resources/plain.10KB.txt,10240,10240,244745537,115641366
continuity,server,resources/plain.10KB.txt,10240,10240,300416353,84514575
continuity,client,resources/plain.10KB.txt,10240,10240,300151992,92899483
continuity,server,resources/plain.10KB.txt,10240,10240,259895281,89530040
continuity,client,resources/plain.10KB.txt,10240,10240,259565051,98503109
continuity,server,resources/plain.10KB.txt,10240,10240,233823365,100189141
continuity,client,resources/plain.10KB.txt,10240,10240,233497934,111910713
continuity,server,resources/plain.10KB.txt,10240,10240,257517329,89413290
continuity,client,resources/plain.10KB.txt,10240,10240,257293929,100724182
continuity,server,resources/plain.10KB.txt,10240,10240,296453458,89957841
continuity,client,resources/plain.10KB.txt,10240,10240,296133198,98892940
continuity,server,resources/plain.10KB.txt,10240,10240,219567481,91302962
continuity,client,resources/plain.10KB.txt,10240,10240,219263780,101583862
continuity,server,resources/plain.10KB.txt,10240,10240,237070819,93598024
continuity,client,resources/plain.10KB.txt,10240,10240,236840548,102455443
continuity,server,resources/plain.10KB.txt,10240,10240,434970327,97038018
continuity,client,resources/plain.10KB.txt,10240,10240,436348719,109309740
continuity,server,resources/plain.10KB.txt,10240,10240,279149411,86176467
continuity,client,resources/plain.10KB.txt,10240,10240,278905761,95324026
continuity,server,resources/plain.10KB.txt,10240,10240,290262282,99776101
continuity,client,resources/plain.10KB.txt,10240,10240,290035601,109795831
continuity,server,resources/plain.10KB.txt,10240,10240,276751808,92399543
continuity,client,resources/plain.10KB.txt,10240,10240,276179157,101200772
continuity,server,resources/plain.10KB.txt,10240,10240,195403406,82495863
continuity,client,resources/plain.10KB.txt,10240,10240,195230497,93710914
continuity,server,resources/plain.10KB.txt,10240,10240,351131943,98501399
continuity,client,resources/plain.10KB.txt,10240,10240,350043622,110962401
continuity,server,resources/plain.10KB.txt,10240,10240,218484670,89927640
continuity,client,resources/plain.10KB.txt,10240,10240,218205040,101276362
continuity,server,resources/plain.10KB.txt,10240,10240,335648738,92844734
continuity,client,resources/plain.10KB.txt,10240,10240,335282687,104597825
continuity,server,resources/plain.10KB.txt,10240,10240,315223357,93920345
continuity,client,resources/plain.10KB.txt,10240,10240,314867398,105620226
continuity,server,resources/plain.10KB.txt,10240,10240,252106184,88026929
continuity,client,resources/plain.10KB.txt,10240,10240,251855823,98380429
continuity,server,resources/plain.10KB.txt,10240,10240,315307327,97951248
continuity,client,resources/plain.10KB.txt,10240,10240,314962307,109430420
continuity,server,resources/plain.10KB.txt,10240,10240,321598724,89632500
continuity,client,resources/plain.10KB.txt,10240,10240,321350343,98084828
continuity,server,resources/plain.10KB.txt,10240,10240,339662021,96079407
continuity,client,resources/plain.10KB.txt,10240,10240,339345901,105696656
continuity,server,resources/plain.10KB.txt,10240,10240,314720366,94473215
continuity,client,resources/plain.10KB.txt,10240,10240,314370216,105482887
continuity,server,resources/plain.10KB.txt,10240,10240,266129858,86456017
continuity,client,resources/plain.10KB.txt,10240,10240,265745648,95111945
continuity,server,resources/plain.10KB.txt,10240,10240,324220526,102251713
continuity,client,resources/plain.10KB.txt,10240,10240,323804185,112043943
continuity,server,resources/plain.10KB.txt,10240,10240,213016845,88174719
continuity,client,resources/plain.10KB.txt,10240,10240,212846134,99798800
continuity,server,resources/plain.10KB.txt,10240,10240,202145704,93313154
continuity,client,resources/plain.10KB.txt,10240,10240,201976014,105260816
continuity,server,resources/plain.10KB.txt,10240,10240,398830451,103619135
continuity,client,resources/plain.10KB.txt,10240,10240,398355110,115090436
continuity,server,resources/plain.10KB.txt,10240,10240,265128287,91212301
continuity,client,resources/plain.10KB.txt,10240,10240,264916467,102166062
continuity,server,resources/plain.10KB.txt,10240,10240,326774709,99745611
continuity,client,resources/plain.10KB.txt,10240,10240,326466398,111237882
continuity,server,resources/plain.10KB.txt,10240,10240,334891477,89714580
continuity,client,resources/plain.10KB.txt,10240,10240,334590687,98990359
continuity,server,resources/plain.10KB.txt,10240,10240,281474623,93670014
continuity,client,resources/plain.10KB.txt,10240,10240,281097173,105232406
continuity,server,resources/plain.10KB.txt,10240,10240,303589186,94146424
continuity,client,resources/plain.10KB.txt,10240,10240,303236406,105532736
continuity,server,resources/plain.10KB.txt,10240,10240,275508447,84084244
continuity,client,resources/plain.10KB.txt,10240,10240,275200657,92753713
continuity,server,resources/plain.10KB.txt,10240,10240,256919038,102011213
continuity,client,resources/plain.10KB.txt,10240,10240,256673028,113679164
continuity,server,resources/plain.10KB.txt,10240,10240,203540965,90767721
continuity,client,resources/plain.10KB.txt,10240,10240,203255864,103176964
continuity,server,resources/plain.10KB.txt,10240,10240,274914126,97330728
continuity,client,resources/plain.10KB.txt,10240,10240,274729886,108598880
continuity,server,resources/plain.10KB.txt,10240,10240,233460216,97542877
continuity,client,resources/plain.10KB.txt,10240,10240,233015735,108463079
continuity,server,resources/plain.10KB.txt,10240,10240,280499422,89487011
continuity,client,resources/plain.10KB.txt,10240,10240,280128482,98671769
continuity,server,resources/plain.10KB.txt,10240,10240,287851670,99488220
continuity,client,resources/plain.10KB.txt,10240,10240,287671329,111201782
continuity,server,resources/plain.10KB.txt,10240,10240,283164545,87409988
continuity,client,resources/plain.10KB.txt,10240,10240,283012475,96527207
continuity,server,resources/plain.10KB.txt,10240,10240,248962721,89059439
continuity,client,resources/plain.10KB.txt,10240,10240,248778641,100846301
continuity,server,resources/plain.10KB.txt,10240,10240,260661472,101573592
continuity,client,resources/plain.10KB.txt,10240,10240,260026562,112014333
continuity,server,resources/plain.10KB.txt,10240,10240,240705252,92144723
continuity,client,resources/plain.10KB.txt,10240,10240,240589912,107210008
continuity,server,resources/plain.10KB.txt,10240,10240,316140458,96234627
continuity,client,resources/plain.10KB.txt,10240,10240,315705908,111688293
continuity,server,resources/plain.10KB.txt,10240,10240,258735771,94934685
continuity,client,resources/plain.10KB.txt,10240,10240,258457370,110368991
continuity,server,resources/plain.10KB.txt,10240,10240,252157203,93262544
continuity,client,resources/plain.10KB.txt,10240,10240,251889733,103289184
continuity,server,resources/plain.10KB.txt,10240,10240,263119595,92745273
continuity,client,resources/plain.10KB.txt,10240,10240,262609264,102810623
continuity,server,resources/plain.10KB.txt,10240,10240,322349775,103069854
continuity,client,resources/plain.10KB.txt,10240,10240,321960994,114708385
continuity,server,resources/plain.10KB.txt,10240,10240,258602460,91507352
continuity,client,resources/plain.10KB.txt,10240,10240,258257540,102833883
continuity,server,resources/plain.10KB.txt,10240,10240,246571488,88439949
continuity,client,resources/plain.10KB.txt,10240,10240,246289428,99973620
continuity,server,resources/plain.10KB.txt,10240,10240,347838349,88621680
continuity,client,resources/plain.10KB.txt,10240,10240,347515629,98508090
continuity,server,resources/plain.10KB.txt,10240,10240,250960203,87730098
continuity,client,resources/plain.10KB.txt,10240,10240,250674422,102964614
continuity,server,resources/plain.10KB.txt,10240,10240,304159756,95185506
continuity,client,resources/plain.10KB.txt,10240,10240,303820316,106546617
continuity,server,resources/plain.10KB.txt,10240,10240,252523874,88642210
continuity,client,resources/plain.10KB.txt,10240,10240,252244583,103697915
continuity,server,resources/plain.10KB.txt,10240,10240,198961340,94488745
continuity,client,resources/plain.10KB.txt,10240,10240,198585770,103627514
continuity,server,resources/plain.10KB.txt,10240,10240,348984601,98495199
continuity,client,resources/plain.10KB.txt,10240,10240,348485341,111620383
continuity,server,resources/plain.10KB.txt,10240,10240,256494308,89618551
continuity,client,resources/plain.10KB.txt,10240,10240,256188317,100554882
continuity,server,resources/plain.10KB.txt,10240,10240,288110920,93416055
continuity,client,resources/plain.10KB.txt,10240,10240,287801679,104663086
continuity,server,resources/plain.10KB.txt,10240,10240,297866449,91732242
continuity,client,resources/plain.10KB.txt,10240,10240,297507549,103310994
continuity,server,resources/plain.10KB.txt,10240,10240,262821814,87555928
continuity,client,resources/plain.10KB.txt,10240,10240,262564854,98745240
continuity,server,resources/plain.10KB.txt,10240,10240,336073588,102391353
continuity,client,resources/plain.10KB.txt,10240,10240,335656957,114555146
continuity,server,resources/plain.10KB.txt,10240,10240,264328616,82788404
continuity,client,resources/plain.10KB.txt,10240,10240,264041285,91457102
continuity,server,resources/plain.10KB.txt,10240,10240,281731373,99312280
continuity,client,resources/plain.10KB.txt,10240,10240,281330573,109222050
continuity,server,resources/plain.10KB.txt,10240,10240,298110000,92121702
continuity,client,resources/plain.10KB.txt,10240,10240,297849860,101357662
continuity,server,resources/plain.10KB.txt,10240,10240,262390714,88098529
continuity,client,resources/plain.10KB.txt,10240,10240,262085773,99423340
continuity,server,resources/plain.10KB.txt,10240,10240,335310507,102199333
continuity,client,resources/plain.10KB.txt,10240,10240,334993587,111485202
continuity,server,resources/plain.10KB.txt,10240,10240,321606034,88835280
continuity,client,resources/plain.10KB.txt,10240,10240,321175603,99680531
continuity,server,resources/plain.10KB.txt,10240,10240,357058190,98196669
continuity,client,resources/plain.10KB.txt,10240,10240,356782509,109072470
continuity,server,resources/plain.10KB.txt,10240,10240,237218299,95148296
continuity,client,resources/plain.10KB.txt,10240,10240,236807068,104425025
continuity,server,resources/plain.10KB.txt,10240,10240,281869144,90883621
continuity,client,resources/plain.10KB.txt,10240,10240,281546074,99813220
continuity,server,resources/plain.10KB.txt,10240,10240,323574095,103585194
continuity,client,resources/plain.10KB.txt,10240,10240,323255925,112920014
continuity,server,resources/plain.10KB.txt,10240,10240,200524232,94039924
continuity,client,resources/plain.10KB.txt,10240,10240,200322442,107164868
continuity,server,resources/plain.10KB.txt,10240,10240,265505947,97627598
continuity,client,resources/plain.10KB.txt,10240,10240,265235067,109447560
continuity,server,resources/plain.10KB.txt,10240,10240,343116875,82691393
continuity,client,resources/plain.10KB.txt,10240,10240,342812015,91270422
continuity,server,resources/plain.10KB.txt,10240,10240,327885520,93068444
continuity,client,resources/plain.10KB.txt,10240,10240,327593709,104332895
continuity,server,resources/plain.10KB.txt,10240,10240,291662313,97682938
continuity,client,resources/plain.10KB.txt,10240,10240,291296933,108370139
continuity,server,resources/plain.10KB.txt,10240,10240,248102970,91275201
continuity,client,resources/plain.10KB.txt,10240,10240,247753930,102868763
continuity,server,resources/plain.10KB.txt,10240,10240,210072731,101558272
continuity,client,resources/plain.10KB.txt,10240,10240,209821541,113146394
continuity,server,resources/plain.10KB.txt,10240,10240,237105419,90123411
continuity,client,resources/plain.10KB.txt,10240,10240,236626748,98889150
continuity,server,resources/plain.10KB.txt,10240,10240,270402291,92414643
continuity,client,resources/plain.10KB.txt,10240,10240,270191171,101507263
continuity,server,resources/plain.10KB.txt,10240,10240,406109349,96897137
continuity,client,resources/plain.10KB.txt,10240,10240,405715659,108891129
continuity,server,resources/plain.10KB.txt,10240,10240,273751206,92366913
continuity,client,resources/plain.10KB.txt,10240,10240,273490525,103966134
continuity,server,resources/plain.10KB.txt,10240,10240,215664576,98607520
continuity,client,resources/plain.10KB.txt,10240,10240,215404247,111567952
continuity,server,resources/plain.10KB.txt,10240,10240,296378289,86490667
continuity,client,resources/plain.10KB.txt,10240,10240,296054668,95110025
continuity,server,resources/plain.10KB.txt,10240,10240,255661428,92903793
continuity,client,resources/plain.10KB.txt,10240,10240,255367757,105290775
continuity,server,resources/plain.10KB.txt,10240,10240,320550002,96732578
continuity,client,resources/plain.10KB.txt,10240,10240,319292331,108219869
continuity,server,resources/plain.10KB.txt,10240,10240,270006162,94686265
continuity,client,resources/plain.10KB.txt,10240,10240,269617381,106682198
continuity,server,resources/plain.10KB.txt,10240,10240,275860667,90638662
continuity,client,resources/plain.10KB.txt,10240,10240,275650927,99854501
continuity,server,resources/plain.10KB.txt,10240,10240,367988310,90860192
continuity,client,resources/plain.10KB.txt,10240,10240,366515279,99499860
continuity,server,resources/plain.10KB.txt,10240,10240,310044532,89681370
continuity,client,resources/plain.10KB.txt,10240,10240,309782941,98742549
continuity,server,resources/plain.10KB.txt,10240,10240,234572367,112378183
continuity,client,resources/plain.10KB.txt,10240,10240,234246926,124363215
continuity,server,resources/plain.10KB.txt,10240,10240,265075906,91569962
continuity,client,resources/plain.10KB.txt,10240,10240,264902646,106724538
continuity,server,resources/plain.10KB.txt,10240,10240,346115918,100271261
continuity,client,resources/plain.10KB.txt,10240,10240,345750398,111695292
continuity,server,resources/plain.10KB.txt,10240,10240,320974453,102364893
continuity,client,resources/plain.10KB.txt,10240,10240,320131152,115077925
continuity,server,resources/plain.10KB.txt,10240,10240,278489511,90179910
continuity,client,resources/plain.10KB.txt,10240,10240,278153141,102019342
continuity,server,resources/plain.10KB.txt,10240,10240,273477415,103046654
continuity,client,resources/plain.10KB.txt,10240,10240,273197815,111900613
continuity,server,resources/plain.10KB.txt,10240,10240,253816015,86291297
continuity,client,resources/plain.10KB.txt,10240,10240,253512375,94917756
continuity,server,resources/plain.10KB.txt,10240,10240,349600181,96420658
continuity,client,resources/plain.10KB.txt,10240,10240,349333071,108159909
continuity,server,resources/plain.10KB.txt,10240,10240,303935676,85796666
continuity,client,resources/plain.10KB.txt,10240,10240,303427986,97392168
continuity,server,resources/plain.10KB.txt,10240,10240,259081411,83319523
continuity,client,resources/plain.10KB.txt,10240,10240,258825641,91853062
continuity,server,resources/plain.10KB.txt,10240,10240,279303611,100220651
continuity,client,resources/plain.10KB.txt,10240,10240,278915280,111127452
continuity,server,resources/plain.10KB.txt,10240,10240,267048938,86601047
continuity,client,resources/plain.10KB.txt,10240,10240,266841988,95286966
continuity,server,resources/plain.10KB.txt,10240,10240,225413357,101030042
continuity,client,resources/plain.10KB.txt,10240,10240,225147867,113049884
continuity,server,resources/plain.10KB.txt,10240,10240,382104524,92883004
continuity,client,resources/plain.10KB.txt,10240,10240,381825674,103572234
continuity,server,resources/plain.10KB.txt,10240,10240,245575947,85996497
continuity,client,resources/plain.10KB.txt,10240,10240,245347746,100797832
continuity,server,resources/plain.10KB.txt,10240,10240,466562050,108895949
continuity,client,resources/plain.10KB.txt,10240,10240,466106259,120803932
continuity,server,resources/plain.10KB.txt,10240,10240,261658204,91424811
continuity,client,resources/plain.10KB.txt,10240,10240,261364714,100582781
continuity,server,resources/plain.10KB.txt,10240,10240,295012697,95840516
continuity,client,resources/plain.10KB.txt,10240,10240,294716287,107113197
continuity,server,resources/plain.10KB.txt,10240,10240,269162031,90948151
continuity,client,resources/plain.10KB.txt,10240,10240,268813641,102682563
continuity,server,resources/plain.10KB.txt,10240,10240,240022111,87148378
continuity,client,resources/plain.10KB.txt,10240,10240,239768981,98938070
continuity,server,resources/plain.10KB.txt,10240,10240,248799781,98833829
continuity,client,resources/plain.10KB.txt,10240,10240,248656490,109653640
continuity,server,resources/plain.10KB.txt,10240,10240,316075778,96875998
continuity,client,resources/plain.10KB.txt,10240,10240,315699947,109824471
continuity,server,resources/plain.10KB.txt,10240,10240,300965003,108669069
continuity,client,resources/plain.10KB.txt,10240,10240,300679912,120466551
continuity,server,resources/plain.10KB.txt,10240,10240,230348652,85730026
continuity,client,resources/plain.10KB.txt,10240,10240,230022392,94189414
continuity,server,resources/plain.10KB.txt,10240,10240,247563649,88604449
continuity,client,resources/plain.10KB.txt,10240,10240,247052408,99444280
continuity,server,resources/plain.10KB.txt,10240,10240,220019921,108859450
continuity,client,resources/plain.10KB.txt,10240,10240,219768801,120424372
continuity,server,resources/plain.10KB.txt,10240,10240,256797298,88160368
continuity,client,resources/plain.10KB.txt,10240,10240,256535038,96599157
continuity,server,resources/plain.10KB.txt,10240,10240,285615248,93766715
continuity,client,resources/plain.10KB.txt,10240,10240,285294627,105323736
continuity,server,resources/plain.10KB.txt,10240,10240,329200231,95335196
continuity,client,resources/plain.10KB.txt,10240,10240,328850050,105936817
continuity,server,resources/plain.10KB.txt,10240,10240,256720118,93542405
continuity,client,resources/plain.10KB.txt,10240,10240,256467468,103376315
continuity,server,resources/plain.10KB.txt,10240,10240,313289195,106401277
continuity,client,resources/plain.10KB.txt,10240,10240,312522195,119208190
continuity,server,resources/plain.10KB.txt,10240,10240,264942886,94600025
continuity,client,resources/plain.10KB.txt,10240,10240,264600336,108286559
continuity,server,resources/plain.10KB.txt,10240,10240,280504192,98296219
continuity,client,resources/plain.10KB.txt,10240,10240,280273562,109732690
continuity,server,resources/plain.10KB.txt,10240,10240,330901133,96248687
continuity,client,resources/plain.10KB.txt,10240,10240,330572333,107928519
continuity,server,resources/plain.10KB.txt,10240,10240,260005652,85298545
continuity,client,resources/plain.10KB.txt,10240,10240,259675902,93443033
continuity,server,resources/plain.10KB.txt,10240,10240,258826480,97686198
continuity,client,resources/plain.10KB.txt,10240,10240,258550530,109019320
continuity,server,resources/plain.10KB.txt,10240,10240,283016104,89090490
continuity,client,resources/plain.10KB.txt,10240,10240,282703974,100171531
continuity,server,resources/plain.10KB.txt,10240,10240,252348064,93910754
continuity,client,resources/plain.10KB.txt,10240,10240,252130014,106166616
continuity,server,resources/plain.10KB.txt,10240,10240,328626811,95319116
continuity,client,resources/plain.10KB.txt,10240,10240,328376020,106300087
continuity,server,resources/plain.10KB.txt,10240,10240,313972117,91597351
continuity,client,resources/plain.10KB.txt,10240,10240,313583116,102708753
continuity,server,resources/plain.10KB.txt,10240,10240,384134336,99217860
continuity,client,resources/plain.10KB.txt,10240,10240,383821186,111814442
continuity,server,resources/plain.10KB.txt,10240,10240,251551713,89233540
continuity,client,resources/plain.10KB.txt,10240,10240,251335063,100170100
continuity,server,resources/plain.10KB.txt,10240,10240,337426169,97032598
continuity,client,resources/plain.10KB.txt,10240,10240,337168319,108603880
continuity,server,resources/plain.10KB.txt,10240,10240,324424176,89223870
continuity,client,resources/plain.10KB.txt,10240,10240,324144086,97994179
continuity,server,resources/plain.10KB.txt,10240,10240,319245491,92599724
continuity,client,resources/plain.10KB.txt,10240,10240,318996462,104119044
continuity,server,resources/plain.10KB.txt,10240,10240,242589314,110398731
continuity,client,resources/plain.10KB.txt,10240,10240,242317254,123127914
continuity,server,resources/plain.10KB.txt,10240,10240,220585521,86669258
continuity,client,resources/plain.10KB.txt,10240,10240,220190472,95320195
continuity,server,resources/plain.10KB.txt,10240,10240,357584950,94180034
continuity,client,resources/plain.10KB.txt,10240,10240,357227730,103394624
continuity,server,resources/plain.10KB.txt,10240,10240,319721292,91995013
continuity,client,resources/plain.10KB.txt,10240,10240,319341651,104491495
continuity,server,resources/plain.10KB.txt,10240,10240,199600950,89344940
continuity,client,resources/plain.10KB.txt,10240,10240,199238111,98467258
continuity,server,resources/plain.10KB.txt,10240,10240,501528144,110253571
continuity,client,resources/plain.10KB.txt,10240,10240,498677601,124897136
continuity,server,resources/plain.10KB.txt,10240,10240,257800140,94826795
continuity,client,resources/plain.10KB.txt,10240,10240,257498349,106163687
continuity,server,resources/plain.10KB.txt,10240,10240,372687595,96807247
continuity,client,resources/plain.10KB.txt,10240,10240,372382245,109318080
continuity,server,resources/plain.10KB.txt,10240,10240,268751990,85157866
continuity,client,resources/plain.10KB.txt,10240,10240,268430310,93772854
continuity,server,resources/plain.10KB.txt,10240,10240,198188010,87748638
continuity,client,resources/plain.10KB.txt,10240,10240,198016550,101100021
continuity,server,resources/plain.10KB.txt,10240,10240,321923804,107651048
continuity,client,resources/plain.10KB.txt,10240,10240,321640024,119163020
continuity,server,resources/plain.10KB.txt,10240,10240,192702304,85580386
continuity,client,resources/plain.10KB.txt,10240,10240,192428394,97275378
continuity,server,resources/plain.10KB.txt,10240,10240,305929548,89281850
continuity,client,resources/plain.10KB.txt,10240,10240,305570517,98476389
continuity,server,resources/plain.10KB.txt,10240,10240,373634746,98527589
continuity,client,resources/plain.10KB.txt,10240,10240,373401175,108421419
continuity,server,resources/plain.10KB.txt,10240,10240,316278448,94033235
continuity,client,resources/plain.10KB.txt,10240,10240,315872337,103480895
continuity,server,resources/plain.10KB.txt,10240,10240,285130797,102343232
continuity,client,resources/plain.10KB.txt,10240,10240,284909627,113948674
continuity,server,resources/plain.10KB.txt,10240,10240,253360755,91186172
continuity,client,resources/plain.10KB.txt,10240,10240,252980034,103781725
continuity,server,resources/plain.10KB.txt,10240,10240,279553681,98237709
continuity,client,resources/plain.10KB.txt,10240,10240,279262731,108735509
continuity,server,resources/plain.10KB.txt,10240,10240,413134286,90368111
continuity,client,resources/plain.10KB.txt,10240,10240,412712905,98809889
continuity,server,resources/plain.10KB.txt,10240,10240,270997683,89539139
continuity,client,resources/plain.10KB.txt,10240,10240,270756433,101070001
continuity,server,resources/plain.10KB.txt,10240,10240,480832494,102886883
continuity,client,resources/plain.10KB.txt,10240,10240,480207513,114774745
continuity,server,resources/plain.10KB.txt,10240,10240,218131269,93615774
continuity,client,resources/plain.10KB.txt,10240,10240,217833539,103159484
continuity,server,resources/plain.10KB.txt,10240,10240,217255559,89393579
continuity,client,resources/plain.10KB.txt,10240,10240,216868688,99836500
continuity,server,resources/plain.10KB.txt,10240,10240,247613749,96142047
continuity,client,resources/plain.10KB.txt,10240,10240,247282188,106906698
continuity,server,resources/plain.10KB.txt,10240,10240,288194690,89554399
continuity,client,resources/plain.10KB.txt,10240,10240,287908650,98563509
continuity,server,resources/plain.10KB.txt,10240,10240,434008047,109044390
continuity,client,resources/plain.10KB.txt,10240,10240,433694096,121427922
continuity,server,resources/plain.10KB.txt,10240,10240,267258259,93724954
continuity,client,resources/plain.10KB.txt,10240,10240,266981499,103852674
continuity,server,resources/plain.10KB.txt,10240,10240,243906855,94486845
continuity,client,resources/plain.10KB.txt,10240,10240,243678475,104552515
continuity,server,resources/plain.10KB.txt,10240,10240,251082492,97275948
continuity,client,resources/plain.10KB.txt,10240,10240,250811182,109112210
continuity,server,resources/plain.10KB.txt,10240,10240,250764242,85802076
continuity,client,resources/plain.10KB.txt,10240,10240,250213952,94544675
continuity,server,resources/plain.10KB.txt,10240,10240,287084709,103772425
continuity,client,resources/plain.10KB.txt,10240,10240,286796468,115531146
continuity,server,resources/plain.10KB.txt,10240,10240,209410540,90853842
continuity,client,resources/plain.10KB.txt,10240,10240,209180710,102184933
continuity,server,resources/plain.10KB.txt,10240,10240,342160824,99787910
continuity,client,resources/plain.10KB.txt,10240,10240,341838974,111637092
continuity,server,resources/plain.10KB.txt,10240,10240,292610165,102988104
continuity,client,resources/plain.10KB.txt,10240,10240,292224704,114293635
continuity,server,resources/plain.10KB.txt,10240,10240,214025705,85982017
continuity,client,resources/plain.10KB.txt,10240,10240,213794944,96920348
continuity,server,resources/plain.10KB.txt,10240,10240,234057035,92766603
continuity,client,resources/plain.10KB.txt,10240,10240,233767495,102343714
continuity,server,resources/plain.10KB.txt,10240,10240,235155226,94507265
continuity,client,resources/plain.10KB.txt,10240,10240,234926906,106708627
continuity,server,resources/plain.10KB.txt,10240,10240,208040269,87640398
continuity,client,resources/plain.10KB.txt,10240,10240,207812839,96572027
continuity,server,resources/plain.10KB.txt,10240,10240,230832543,109216410
continuity,client,resources/plain.10KB.txt,10240,10240,230060452,122250943
continuity,server,resources/plain.10KB.txt,10240,10240,271789334,86566017
continuity,client,resources/plain.10KB.txt,10240,10240,271588764,95295016
continuity,server,resources/plain.10KB.txt,10240,10240,282024504,94993635
continuity,client,resources/plain.10KB.txt,10240,10240,281697764,107343408
